# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-06-23 14:13:44 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 09073400 ROARING FORK RIVER NEAR ASPEN, CO.
# -----------------------------------------------------------------------------------
#
# Data provided for site 09073400
#    DD parameter   Description
#    01   00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
# 
agency_cd	site_no	datetime	tz_cd	01_00060	01_00060_cd
USGS	09073400	2013-06-01 19:00	MDT	178	A
USGS	09073400	2013-06-01 19:15	MDT	183	A
USGS	09073400	2013-06-01 19:30	MDT	185	A
USGS	09073400	2013-06-01 19:45	MDT	193	A
USGS	09073400	2013-06-01 20:00	MDT	198	A
USGS	09073400	2013-06-01 20:15	MDT	203	A
USGS	09073400	2013-06-01 20:30	MDT	208	A
USGS	09073400	2013-06-01 20:45	MDT	213	A
USGS	09073400	2013-06-01 21:00	MDT	218	A
USGS	09073400	2013-06-01 21:15	MDT	224	A
USGS	09073400	2013-06-01 21:30	MDT	229	A
USGS	09073400	2013-06-01 21:45	MDT	235	A
USGS	09073400	2013-06-01 22:00	MDT	240	A
USGS	09073400	2013-06-01 22:15	MDT	246	A
USGS	09073400	2013-06-01 22:30	MDT	249	A
USGS	09073400	2013-06-01 22:45	MDT	255	A
USGS	09073400	2013-06-01 23:00	MDT	255	A
USGS	09073400	2013-06-01 23:15	MDT	258	A
USGS	09073400	2013-06-01 23:30	MDT	261	A
USGS	09073400	2013-06-01 23:45	MDT	264	A
USGS	09073400	2013-06-02 00:00	MDT	264	A
USGS	09073400	2013-06-02 00:15	MDT	267	A
USGS	09073400	2013-06-02 00:30	MDT	267	A
USGS	09073400	2013-06-02 00:45	MDT	267	A
USGS	09073400	2013-06-02 01:00	MDT	267	A
USGS	09073400	2013-06-02 01:15	MDT	267	A
USGS	09073400	2013-06-02 01:30	MDT	273	A
USGS	09073400	2013-06-02 01:45	MDT	273	A
USGS	09073400	2013-06-02 02:00	MDT	270	A
USGS	09073400	2013-06-02 02:15	MDT	267	A
USGS	09073400	2013-06-02 02:30	MDT	267	A
USGS	09073400	2013-06-02 02:45	MDT	261	A
USGS	09073400	2013-06-02 03:00	MDT	261	A
USGS	09073400	2013-06-02 03:15	MDT	258	A
USGS	09073400	2013-06-02 03:30	MDT	258	A
USGS	09073400	2013-06-02 03:45	MDT	255	A
USGS	09073400	2013-06-02 04:00	MDT	258	A
USGS	09073400	2013-06-02 04:15	MDT	255	A
USGS	09073400	2013-06-02 04:30	MDT	252	A
USGS	09073400	2013-06-02 04:45	MDT	249	A
USGS	09073400	2013-06-02 05:00	MDT	249	A
USGS	09073400	2013-06-02 05:15	MDT	246	A
USGS	09073400	2013-06-02 05:30	MDT	243	A
USGS	09073400	2013-06-02 05:45	MDT	243	A
USGS	09073400	2013-06-02 06:00	MDT	243	A
USGS	09073400	2013-06-02 06:15	MDT	240	A
USGS	09073400	2013-06-02 06:30	MDT	238	A
USGS	09073400	2013-06-02 06:45	MDT	238	A
USGS	09073400	2013-06-02 07:00	MDT	238	A
USGS	09073400	2013-06-02 07:15	MDT	235	A
USGS	09073400	2013-06-02 07:30	MDT	232	A
USGS	09073400	2013-06-02 07:45	MDT	232	A
USGS	09073400	2013-06-02 08:00	MDT	229	A
USGS	09073400	2013-06-02 08:15	MDT	226	A
USGS	09073400	2013-06-02 08:30	MDT	226	A
USGS	09073400	2013-06-02 08:45	MDT	224	A
USGS	09073400	2013-06-02 09:00	MDT	224	A
USGS	09073400	2013-06-02 09:15	MDT	221	A
USGS	09073400	2013-06-02 09:30	MDT	221	A
USGS	09073400	2013-06-02 09:45	MDT	218	A
USGS	09073400	2013-06-02 10:00	MDT	218	A
USGS	09073400	2013-06-02 10:15	MDT	218	A
USGS	09073400	2013-06-02 10:30	MDT	216	A
USGS	09073400	2013-06-02 10:45	MDT	216	A
USGS	09073400	2013-06-02 11:00	MDT	213	A
USGS	09073400	2013-06-02 11:15	MDT	213	A
USGS	09073400	2013-06-02 11:30	MDT	208	A
USGS	09073400	2013-06-02 11:45	MDT	208	A
USGS	09073400	2013-06-02 12:00	MDT	208	A
USGS	09073400	2013-06-02 12:15	MDT	205	A
USGS	09073400	2013-06-02 12:30	MDT	205	A
USGS	09073400	2013-06-02 12:45	MDT	203	A
USGS	09073400	2013-06-02 13:00	MDT	203	A
USGS	09073400	2013-06-02 13:15	MDT	200	A
USGS	09073400	2013-06-02 13:30	MDT	198	A
USGS	09073400	2013-06-02 13:45	MDT	198	A
USGS	09073400	2013-06-02 14:00	MDT	200	A
USGS	09073400	2013-06-02 14:15	MDT	198	A
USGS	09073400	2013-06-02 14:30	MDT	195	A
USGS	09073400	2013-06-02 14:45	MDT	198	A
USGS	09073400	2013-06-02 15:00	MDT	195	A
USGS	09073400	2013-06-02 15:15	MDT	195	A
USGS	09073400	2013-06-02 15:30	MDT	195	A
USGS	09073400	2013-06-02 15:45	MDT	195	A
USGS	09073400	2013-06-02 16:00	MDT	193	A
USGS	09073400	2013-06-02 16:15	MDT	195	A
USGS	09073400	2013-06-02 16:30	MDT	198	A
USGS	09073400	2013-06-02 16:45	MDT	200	A
USGS	09073400	2013-06-02 17:00	MDT	200	A
USGS	09073400	2013-06-02 17:15	MDT	203	A
USGS	09073400	2013-06-02 17:30	MDT	208	A
USGS	09073400	2013-06-02 17:45	MDT	210	A
USGS	09073400	2013-06-02 18:00	MDT	216	A
USGS	09073400	2013-06-02 18:15	MDT	221	A
USGS	09073400	2013-06-02 18:30	MDT	229	A
USGS	09073400	2013-06-02 18:45	MDT	235	A
USGS	09073400	2013-06-02 19:00	MDT	243	A
USGS	09073400	2013-06-02 19:15	MDT	249	A
USGS	09073400	2013-06-02 19:30	MDT	261	A
USGS	09073400	2013-06-02 19:45	MDT	267	A
USGS	09073400	2013-06-02 20:00	MDT	276	A
USGS	09073400	2013-06-02 20:15	MDT	282	A
USGS	09073400	2013-06-02 20:30	MDT	288	A
USGS	09073400	2013-06-02 20:45	MDT	295	A
USGS	09073400	2013-06-02 21:00	MDT	301	A
USGS	09073400	2013-06-02 21:15	MDT	311	A
USGS	09073400	2013-06-02 21:30	MDT	314	A
USGS	09073400	2013-06-02 21:45	MDT	314	A
USGS	09073400	2013-06-02 22:00	MDT	317	A
USGS	09073400	2013-06-02 22:15	MDT	324	A
USGS	09073400	2013-06-02 22:30	MDT	324	A
USGS	09073400	2013-06-02 22:45	MDT	327	A
USGS	09073400	2013-06-02 23:00	MDT	327	A
USGS	09073400	2013-06-02 23:15	MDT	327	A
USGS	09073400	2013-06-02 23:30	MDT	330	A
USGS	09073400	2013-06-02 23:45	MDT	330	A
USGS	09073400	2013-06-03 00:00	MDT	330	A
USGS	09073400	2013-06-03 00:15	MDT	327	A
USGS	09073400	2013-06-03 00:30	MDT	330	A
USGS	09073400	2013-06-03 00:45	MDT	327	A
USGS	09073400	2013-06-03 01:00	MDT	327	A
USGS	09073400	2013-06-03 01:15	MDT	330	A
USGS	09073400	2013-06-03 01:30	MDT	327	A
USGS	09073400	2013-06-03 01:45	MDT	327	A
USGS	09073400	2013-06-03 02:00	MDT	327	A
USGS	09073400	2013-06-03 02:15	MDT	324	A
USGS	09073400	2013-06-03 02:30	MDT	320	A
USGS	09073400	2013-06-03 02:45	MDT	320	A
USGS	09073400	2013-06-03 03:00	MDT	317	A
USGS	09073400	2013-06-03 03:15	MDT	314	A
USGS	09073400	2013-06-03 03:30	MDT	314	A
USGS	09073400	2013-06-03 03:45	MDT	311	A
USGS	09073400	2013-06-03 04:00	MDT	307	A
USGS	09073400	2013-06-03 04:15	MDT	304	A
USGS	09073400	2013-06-03 04:30	MDT	304	A
USGS	09073400	2013-06-03 04:45	MDT	298	A
USGS	09073400	2013-06-03 05:00	MDT	298	A
USGS	09073400	2013-06-03 05:15	MDT	295	A
USGS	09073400	2013-06-03 05:30	MDT	295	A
USGS	09073400	2013-06-03 05:45	MDT	295	A
USGS	09073400	2013-06-03 06:00	MDT	291	A
USGS	09073400	2013-06-03 06:15	MDT	288	A
USGS	09073400	2013-06-03 06:30	MDT	285	A
USGS	09073400	2013-06-03 06:45	MDT	285	A
USGS	09073400	2013-06-03 07:00	MDT	285	A
USGS	09073400	2013-06-03 07:15	MDT	279	A
USGS	09073400	2013-06-03 07:30	MDT	279	A
USGS	09073400	2013-06-03 07:45	MDT	276	A
USGS	09073400	2013-06-03 08:00	MDT	273	A
USGS	09073400	2013-06-03 08:15	MDT	270	A
USGS	09073400	2013-06-03 08:30	MDT	267	A
USGS	09073400	2013-06-03 08:45	MDT	261	A
USGS	09073400	2013-06-03 09:00	MDT	264	A
USGS	09073400	2013-06-03 09:15	MDT	261	A
USGS	09073400	2013-06-03 09:30	MDT	261	A
USGS	09073400	2013-06-03 09:45	MDT	258	A
USGS	09073400	2013-06-03 10:00	MDT	252	A
USGS	09073400	2013-06-03 10:15	MDT	252	A
USGS	09073400	2013-06-03 10:30	MDT	252	A
USGS	09073400	2013-06-03 10:45	MDT	249	A
USGS	09073400	2013-06-03 11:00	MDT	246	A
USGS	09073400	2013-06-03 11:15	MDT	243	A
USGS	09073400	2013-06-03 11:30	MDT	246	A
USGS	09073400	2013-06-03 11:45	MDT	240	A
USGS	09073400	2013-06-03 12:00	MDT	240	A
USGS	09073400	2013-06-03 12:15	MDT	238	A
USGS	09073400	2013-06-03 12:30	MDT	238	A
USGS	09073400	2013-06-03 12:45	MDT	232	A
USGS	09073400	2013-06-03 13:00	MDT	235	A
USGS	09073400	2013-06-03 13:15	MDT	229	A
USGS	09073400	2013-06-03 13:30	MDT	229	A
USGS	09073400	2013-06-03 13:45	MDT	229	A
USGS	09073400	2013-06-03 14:00	MDT	226	A
USGS	09073400	2013-06-03 14:15	MDT	226	A
USGS	09073400	2013-06-03 14:30	MDT	224	A
USGS	09073400	2013-06-03 14:45	MDT	226	A
USGS	09073400	2013-06-03 15:00	MDT	224	A
USGS	09073400	2013-06-03 15:15	MDT	224	A
USGS	09073400	2013-06-03 15:30	MDT	221	A
USGS	09073400	2013-06-03 15:45	MDT	224	A
USGS	09073400	2013-06-03 16:00	MDT	224	A
USGS	09073400	2013-06-03 16:15	MDT	224	A
USGS	09073400	2013-06-03 16:30	MDT	226	A
USGS	09073400	2013-06-03 16:45	MDT	229	A
USGS	09073400	2013-06-03 17:00	MDT	232	A
USGS	09073400	2013-06-03 17:15	MDT	238	A
USGS	09073400	2013-06-03 17:30	MDT	240	A
USGS	09073400	2013-06-03 17:45	MDT	249	A
USGS	09073400	2013-06-03 18:00	MDT	255	A
USGS	09073400	2013-06-03 18:15	MDT	264	A
USGS	09073400	2013-06-03 18:30	MDT	270	A
USGS	09073400	2013-06-03 18:45	MDT	279	A
USGS	09073400	2013-06-03 19:00	MDT	288	A
USGS	09073400	2013-06-03 19:15	MDT	295	A
USGS	09073400	2013-06-03 19:30	MDT	301	A
USGS	09073400	2013-06-03 19:45	MDT	311	A
USGS	09073400	2013-06-03 20:00	MDT	317	A
USGS	09073400	2013-06-03 20:15	MDT	327	A
USGS	09073400	2013-06-03 20:30	MDT	330	A
USGS	09073400	2013-06-03 20:45	MDT	337	A
USGS	09073400	2013-06-03 21:00	MDT	337	A
USGS	09073400	2013-06-03 21:15	MDT	347	A
USGS	09073400	2013-06-03 21:30	MDT	350	A
USGS	09073400	2013-06-03 21:45	MDT	354	A
USGS	09073400	2013-06-03 22:00	MDT	357	A
USGS	09073400	2013-06-03 22:15	MDT	357	A
USGS	09073400	2013-06-03 22:30	MDT	361	A
USGS	09073400	2013-06-03 22:45	MDT	371	A
USGS	09073400	2013-06-03 23:00	MDT	371	A
USGS	09073400	2013-06-03 23:15	MDT	371	A
USGS	09073400	2013-06-03 23:30	MDT	375	A
USGS	09073400	2013-06-03 23:45	MDT	378	A
USGS	09073400	2013-06-04 00:00	MDT	378	A
USGS	09073400	2013-06-04 00:15	MDT	378	A
USGS	09073400	2013-06-04 00:30	MDT	378	A
USGS	09073400	2013-06-04 00:45	MDT	378	A
USGS	09073400	2013-06-04 01:00	MDT	371	A
USGS	09073400	2013-06-04 01:15	MDT	378	A
USGS	09073400	2013-06-04 01:30	MDT	378	A
USGS	09073400	2013-06-04 01:45	MDT	375	A
USGS	09073400	2013-06-04 02:00	MDT	375	A
USGS	09073400	2013-06-04 02:15	MDT	368	A
USGS	09073400	2013-06-04 02:30	MDT	371	A
USGS	09073400	2013-06-04 02:45	MDT	364	A
USGS	09073400	2013-06-04 03:00	MDT	361	A
USGS	09073400	2013-06-04 03:15	MDT	361	A
USGS	09073400	2013-06-04 03:30	MDT	361	A
USGS	09073400	2013-06-04 03:45	MDT	354	A
USGS	09073400	2013-06-04 04:00	MDT	354	A
USGS	09073400	2013-06-04 04:15	MDT	350	A
USGS	09073400	2013-06-04 04:30	MDT	347	A
USGS	09073400	2013-06-04 04:45	MDT	344	A
USGS	09073400	2013-06-04 05:00	MDT	340	A
USGS	09073400	2013-06-04 05:15	MDT	340	A
USGS	09073400	2013-06-04 05:30	MDT	334	A
USGS	09073400	2013-06-04 05:45	MDT	334	A
USGS	09073400	2013-06-04 06:00	MDT	330	A
USGS	09073400	2013-06-04 06:15	MDT	330	A
USGS	09073400	2013-06-04 06:30	MDT	327	A
USGS	09073400	2013-06-04 06:45	MDT	324	A
USGS	09073400	2013-06-04 07:00	MDT	324	A
USGS	09073400	2013-06-04 07:15	MDT	320	A
USGS	09073400	2013-06-04 07:30	MDT	320	A
USGS	09073400	2013-06-04 07:45	MDT	314	A
USGS	09073400	2013-06-04 08:00	MDT	311	A
USGS	09073400	2013-06-04 08:15	MDT	307	A
USGS	09073400	2013-06-04 08:30	MDT	307	A
USGS	09073400	2013-06-04 08:45	MDT	304	A
USGS	09073400	2013-06-04 09:00	MDT	301	A
USGS	09073400	2013-06-04 09:15	MDT	301	A
USGS	09073400	2013-06-04 09:30	MDT	298	A
USGS	09073400	2013-06-04 09:45	MDT	295	A
USGS	09073400	2013-06-04 10:00	MDT	295	A
USGS	09073400	2013-06-04 10:15	MDT	291	A
USGS	09073400	2013-06-04 10:30	MDT	291	A
USGS	09073400	2013-06-04 10:45	MDT	288	A
USGS	09073400	2013-06-04 11:00	MDT	285	A
USGS	09073400	2013-06-04 11:15	MDT	282	A
USGS	09073400	2013-06-04 11:30	MDT	282	A
USGS	09073400	2013-06-04 11:45	MDT	276	A
USGS	09073400	2013-06-04 12:00	MDT	276	A
USGS	09073400	2013-06-04 12:15	MDT	273	A
USGS	09073400	2013-06-04 12:30	MDT	270	A
USGS	09073400	2013-06-04 12:45	MDT	270	A
USGS	09073400	2013-06-04 13:00	MDT	267	A
USGS	09073400	2013-06-04 13:15	MDT	264	A
USGS	09073400	2013-06-04 13:30	MDT	261	A
USGS	09073400	2013-06-04 13:45	MDT	264	A
USGS	09073400	2013-06-04 14:00	MDT	261	A
USGS	09073400	2013-06-04 14:15	MDT	258	A
USGS	09073400	2013-06-04 14:30	MDT	261	A
USGS	09073400	2013-06-04 14:45	MDT	261	A
USGS	09073400	2013-06-04 15:00	MDT	258	A
USGS	09073400	2013-06-04 15:15	MDT	258	A
USGS	09073400	2013-06-04 15:30	MDT	258	A
USGS	09073400	2013-06-04 15:45	MDT	255	A
USGS	09073400	2013-06-04 16:00	MDT	258	A
USGS	09073400	2013-06-04 16:15	MDT	258	A
USGS	09073400	2013-06-04 16:30	MDT	258	A
USGS	09073400	2013-06-04 16:45	MDT	261	A
USGS	09073400	2013-06-04 17:00	MDT	264	A
USGS	09073400	2013-06-04 17:15	MDT	264	A
USGS	09073400	2013-06-04 17:30	MDT	267	A
USGS	09073400	2013-06-04 17:45	MDT	273	A
USGS	09073400	2013-06-04 18:00	MDT	279	A
USGS	09073400	2013-06-04 18:15	MDT	282	A
USGS	09073400	2013-06-04 18:30	MDT	285	A
USGS	09073400	2013-06-04 18:45	MDT	291	A
USGS	09073400	2013-06-04 19:00	MDT	298	A
USGS	09073400	2013-06-04 19:15	MDT	301	A
USGS	09073400	2013-06-04 19:30	MDT	307	A
USGS	09073400	2013-06-04 19:45	MDT	314	A
USGS	09073400	2013-06-04 20:00	MDT	320	A
USGS	09073400	2013-06-04 20:15	MDT	324	A
USGS	09073400	2013-06-04 20:30	MDT	327	A
USGS	09073400	2013-06-04 20:45	MDT	330	A
USGS	09073400	2013-06-04 21:00	MDT	334	A
USGS	09073400	2013-06-04 21:15	MDT	337	A
USGS	09073400	2013-06-04 21:30	MDT	337	A
USGS	09073400	2013-06-04 21:45	MDT	344	A
USGS	09073400	2013-06-04 22:00	MDT	344	A
USGS	09073400	2013-06-04 22:15	MDT	347	A
USGS	09073400	2013-06-04 22:30	MDT	347	A
USGS	09073400	2013-06-04 22:45	MDT	350	A
USGS	09073400	2013-06-04 23:00	MDT	350	A
USGS	09073400	2013-06-04 23:15	MDT	354	A
USGS	09073400	2013-06-04 23:30	MDT	350	A
USGS	09073400	2013-06-04 23:45	MDT	354	A
USGS	09073400	2013-06-05 00:00	MDT	354	A
USGS	09073400	2013-06-05 00:15	MDT	354	A
USGS	09073400	2013-06-05 00:30	MDT	354	A
USGS	09073400	2013-06-05 00:45	MDT	354	A
USGS	09073400	2013-06-05 01:00	MDT	354	A
USGS	09073400	2013-06-05 01:15	MDT	354	A
USGS	09073400	2013-06-05 01:30	MDT	354	A
USGS	09073400	2013-06-05 01:45	MDT	350	A
USGS	09073400	2013-06-05 02:00	MDT	350	A
USGS	09073400	2013-06-05 02:15	MDT	347	A
USGS	09073400	2013-06-05 02:30	MDT	347	A
USGS	09073400	2013-06-05 02:45	MDT	340	A
USGS	09073400	2013-06-05 03:00	MDT	344	A
USGS	09073400	2013-06-05 03:15	MDT	340	A
USGS	09073400	2013-06-05 03:30	MDT	344	A
USGS	09073400	2013-06-05 03:45	MDT	340	A
USGS	09073400	2013-06-05 04:00	MDT	337	A
USGS	09073400	2013-06-05 04:15	MDT	337	A
USGS	09073400	2013-06-05 04:30	MDT	330	A
USGS	09073400	2013-06-05 04:45	MDT	330	A
USGS	09073400	2013-06-05 05:00	MDT	327	A
USGS	09073400	2013-06-05 05:15	MDT	327	A
USGS	09073400	2013-06-05 05:30	MDT	327	A
USGS	09073400	2013-06-05 05:45	MDT	320	A
USGS	09073400	2013-06-05 06:00	MDT	320	A
USGS	09073400	2013-06-05 06:15	MDT	320	A
USGS	09073400	2013-06-05 06:30	MDT	317	A
USGS	09073400	2013-06-05 06:45	MDT	311	A
USGS	09073400	2013-06-05 07:00	MDT	311	A
USGS	09073400	2013-06-05 07:15	MDT	307	A
USGS	09073400	2013-06-05 07:30	MDT	307	A
USGS	09073400	2013-06-05 07:45	MDT	301	A
USGS	09073400	2013-06-05 08:00	MDT	301	A
USGS	09073400	2013-06-05 08:15	MDT	298	A
USGS	09073400	2013-06-05 08:30	MDT	298	A
USGS	09073400	2013-06-05 08:45	MDT	295	A
USGS	09073400	2013-06-05 09:00	MDT	295	A
USGS	09073400	2013-06-05 09:15	MDT	291	A
USGS	09073400	2013-06-05 09:30	MDT	285	A
USGS	09073400	2013-06-05 09:45	MDT	285	A
USGS	09073400	2013-06-05 10:00	MDT	285	A
USGS	09073400	2013-06-05 10:15	MDT	282	A
USGS	09073400	2013-06-05 10:30	MDT	282	A
USGS	09073400	2013-06-05 10:45	MDT	279	A
USGS	09073400	2013-06-05 11:00	MDT	276	A
USGS	09073400	2013-06-05 11:15	MDT	273	A
USGS	09073400	2013-06-05 11:30	MDT	273	A
USGS	09073400	2013-06-05 11:45	MDT	270	A
USGS	09073400	2013-06-05 12:00	MDT	267	A
USGS	09073400	2013-06-05 12:15	MDT	267	A
USGS	09073400	2013-06-05 12:30	MDT	264	A
USGS	09073400	2013-06-05 12:45	MDT	264	A
USGS	09073400	2013-06-05 13:00	MDT	261	A
USGS	09073400	2013-06-05 13:15	MDT	261	A
USGS	09073400	2013-06-05 13:30	MDT	258	A
USGS	09073400	2013-06-05 13:45	MDT	258	A
USGS	09073400	2013-06-05 14:00	MDT	255	A
USGS	09073400	2013-06-05 14:15	MDT	255	A
USGS	09073400	2013-06-05 14:30	MDT	255	A
USGS	09073400	2013-06-05 14:45	MDT	255	A
USGS	09073400	2013-06-05 15:00	MDT	255	A
USGS	09073400	2013-06-05 15:15	MDT	255	A
USGS	09073400	2013-06-05 15:30	MDT	255	A
USGS	09073400	2013-06-05 15:45	MDT	255	A
USGS	09073400	2013-06-05 16:00	MDT	255	A
USGS	09073400	2013-06-05 16:15	MDT	258	A
USGS	09073400	2013-06-05 16:30	MDT	261	A
USGS	09073400	2013-06-05 16:45	MDT	264	A
USGS	09073400	2013-06-05 17:00	MDT	267	A
USGS	09073400	2013-06-05 17:15	MDT	276	A
USGS	09073400	2013-06-05 17:30	MDT	279	A
USGS	09073400	2013-06-05 17:45	MDT	288	A
USGS	09073400	2013-06-05 18:00	MDT	298	A
USGS	09073400	2013-06-05 18:15	MDT	304	A
USGS	09073400	2013-06-05 18:30	MDT	317	A
USGS	09073400	2013-06-05 18:45	MDT	324	A
USGS	09073400	2013-06-05 19:00	MDT	334	A
USGS	09073400	2013-06-05 19:15	MDT	344	A
USGS	09073400	2013-06-05 19:30	MDT	354	A
USGS	09073400	2013-06-05 19:45	MDT	368	A
USGS	09073400	2013-06-05 20:00	MDT	382	A
USGS	09073400	2013-06-05 20:15	MDT	393	A
USGS	09073400	2013-06-05 20:30	MDT	404	A
USGS	09073400	2013-06-05 20:45	MDT	408	A
USGS	09073400	2013-06-05 21:00	MDT	415	A
USGS	09073400	2013-06-05 21:15	MDT	423	A
USGS	09073400	2013-06-05 21:30	MDT	434	A
USGS	09073400	2013-06-05 21:45	MDT	434	A
USGS	09073400	2013-06-05 22:00	MDT	442	A
USGS	09073400	2013-06-05 22:15	MDT	446	A
USGS	09073400	2013-06-05 22:30	MDT	458	A
USGS	09073400	2013-06-05 22:45	MDT	462	A
USGS	09073400	2013-06-05 23:00	MDT	462	A
USGS	09073400	2013-06-05 23:15	MDT	470	A
USGS	09073400	2013-06-05 23:30	MDT	474	A
USGS	09073400	2013-06-05 23:45	MDT	478	A
USGS	09073400	2013-06-06 00:00	MDT	482	A
USGS	09073400	2013-06-06 00:15	MDT	486	A
USGS	09073400	2013-06-06 00:30	MDT	499	A
